otu	sim	del	ins	mis	len	score	hit
1576	denovo3044	99.29	0	0	2	283	1397	C3_AB778606
1577	denovo3245	99.29	0	0	2	283	1397	C1_JN558041
1578	denovo3303	99.29	0	0	2	283	1397	C3_AB778606
1579	denovo3397	99.29	0	0	2	283	1397	C3.12_FJ461507
1580	denovo365	99.29	0	0	2	283	1397	C3_AB778606
1581	denovo3965	99.29	0	0	2	283	1397	C1c/C45_AY239364
1582	denovo4024	99.29	0	0	2	283	1397	C3_AB778606
1583	denovo4030	99.29	0	0	2	283	1397	C41_AY258486
1584	denovo4123	99.29	0	0	2	283	1397	C1c/C45_AY239364
1585	denovo4369	99.29	0	0	2	283	1397	C3_AB778606
1586	denovo4526	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652
1587	denovo4562	99.29	0	0	2	283	1397	C1_JN558041;C1006_DQ480629
1588	denovo545	99.29	0	0	2	283	1397	C1d_AY258488
1589	denovo549	99.29	0	0	2	283	1397	C1c/C45_AY239364
1590	denovo5768	99.29	0	0	2	283	1397	C3_AB778606
1591	denovo5968	99.29	0	0	2	283	1397	C3_AB778606
1592	denovo6295	99.29	0	0	2	283	1397	C1d_AY258488
1593	denovo6574	99.29	0	0	2	283	1397	C3_AB778606
1594	denovo6593	99.29	0	0	2	283	1397	C1p_GU907652
1595	denovo6624	99.29	0	0	2	283	1397	C3_AB778606
1596	denovo6656	99.29	0	0	2	283	1397	C1c/C45_AY239364;C1d_AY258488
1597	denovo856	99.29	0	0	2	283	1397	C1_JN558041
1598	denovo861	99.29	0	0	2	283	1397	C3_AB778606
1599	denovo914	99.29	0	0	2	283	1397	C3_AB778606;C3.14_HQ630872
1600	denovo949	99.29	0	0	2	283	1397	C1_JN558041
1601	denovo3511	98.94	0	0	3	284	1398	F109_AJ291527
1602	denovo3549	98.94	0	0	3	284	1398	F109_AJ291527
1603	denovo904	98.95	0	0	3	285	1398	C12_AF499801
1604	denovo3953	99.65	0	1	0	284	1399	C31.4_JF683334
1605	denovo1445	98.61	0	0	4	287	1399	G3.3_LK392377;G3.1_KC597688
1606	denovo4157	98.61	0	0	4	287	1399	G3.3_LK392377;G3.1_KC597688
1607	denovo5649	98.61	0	0	4	287	1399	G3.1_KC597688
1608	denovo4721	99.65	1	0	0	282	1399.5	C3.1_JF683321
1609	denovo1240	99.65	0	1	0	283	1399.5	C3_AB778606
1610	denovo5615	99.65	0	1	0	283	1399.5	C3_AB778606
1611	denovo1074	100	0	0	0	280	1400	C31.6_HQ630878
1612	denovo1181	100	0	0	0	280	1400	C31_AY258496
1613	denovo1686	100	0	0	0	280	1400	C31.2_JF683332
1614	denovo2097	100	0	0	0	280	1400	C31.2_JF683332
1615	denovo2131	100	0	0	0	280	1400	C31_AY258496
1616	denovo2415	100	0	0	0	280	1400	C31_AY258496
1617	denovo2609	100	0	0	0	280	1400	C31_AY258496
1618	denovo2832	100	0	0	0	280	1400	C31_AY258496
1619	denovo3037	100	0	0	0	280	1400	C31_AY258496
1620	denovo3174	100	0	0	0	280	1400	C31.1_HQ630876
1621	denovo4346	100	0	0	0	280	1400	C31a_AY589746
1622	denovo470	100	0	0	0	280	1400	C31_AY258496
1623	denovo4708	100	0	0	0	280	1400	C31_AY258496
1624	denovo5100	100	0	0	0	280	1400	C31_AY258496
1625	denovo5150	100	0	0	0	280	1400	C31_AY258496
1626	denovo5162	100	0	0	0	280	1400	C30_AY589745
1627	denovo5190	100	0	0	0	280	1400	C31_AY258496
1628	denovo5264	100	0	0	0	280	1400	C31_AY258496
1629	denovo5395	100	0	0	0	280	1400	C31_AY258496
1630	denovo5427	100	0	0	0	280	1400	C31_AY258496
1631	denovo5492	100	0	0	0	280	1400	C31a_AY589746
1632	denovo5939	100	0	0	0	280	1400	C31_AY258496
1633	denovo6240	100	0	0	0	280	1400	C31_AY258496
1634	denovo651	100	0	0	0	280	1400	C31_AY258496
1635	denovo6755	100	0	0	0	280	1400	C31.3_JF683333
1636	denovo6920	100	0	0	0	280	1400	C31.2_JF683332
1637	denovo891	100	0	0	0	280	1400	C31_AY258496
1638	denovo6271	99.3	0	1	1	284	1400.5	F109_AJ291527
1639	denovo3898	99.3	0	0	2	284	1402	F4.8_AM748588
1640	denovo5930	99.65	1	0	0	283	1404	C1p_GU907652
1641	denovo1243	99.65	1	0	0	283	1404.5	C70_AY589774
1642	denovo5633	99.65	1	0	0	283	1404.5	C7_AF499797
1643	denovo3663	99.3	0	1	1	287	1405	G3.1_KC597688
1644	denovo5167	99.3	0	1	1	287	1405	G3.1_KC597688
1645	denovo1433	99.3	1	0	1	285	1405.5	C12_AF499801
1646	denovo1529	99.3	1	0	1	285	1405.5	C12_AF499801
1647	denovo202	99.3	1	0	1	285	1405.5	C12_AF499801
1648	denovo2269	99.3	1	0	1	285	1405.5	C12_AF499801
1649	denovo2423	99.3	1	0	1	285	1405.5	C12_AF499801
1650	denovo2969	99.3	1	0	1	285	1405.5	C12_AF499801
1651	denovo3139	99.3	1	0	1	285	1405.5	C12_AF499801
1652	denovo3156	99.3	1	0	1	285	1405.5	C12_AF499801
1653	denovo3319	99.3	1	0	1	285	1405.5	C12_AF499801
1654	denovo4505	99.3	1	0	1	285	1405.5	C12_AF499801
1655	denovo5454	99.3	1	0	1	285	1405.5	C12_AF499801
1656	denovo5531	99.3	1	0	1	285	1405.5	C12_AF499801
1657	denovo5837	99.3	1	0	1	285	1405.5	C12_AF499801
1658	denovo6001	99.3	1	0	1	285	1405.5	C12_AF499801
1659	denovo6081	99.3	1	0	1	285	1405.5	C12_AF499801
1660	denovo6257	99.3	1	0	1	285	1405.5	C12_AF499801
1661	denovo855	99.3	1	0	1	285	1405.5	C12_AF499801
1662	denovo1000	99.65	0	0	1	283	1406	C1c/C45_AY239364
1663	denovo1119	99.65	0	0	1	283	1406	C1c/C45_AY239364
1664	denovo1134	99.65	0	0	1	283	1406	C1d_AY258488
1665	denovo1142	99.65	0	0	1	283	1406	C1c/C45_AY239364;C1010_DQ480607
1666	denovo1171	99.65	0	0	1	283	1406	C1_JN558041
1667	denovo1305	99.65	0	0	1	283	1406	C1c/C45_AY239364
1668	denovo1506	99.65	0	0	1	283	1406	C1c/C45_AY239364;C1d_AY258488
1669	denovo1630	99.65	0	0	1	283	1406	C1a_AF499788
1670	denovo1741	99.65	0	0	1	283	1406	C3.12_FJ461507
1671	denovo1849	99.65	0	0	1	283	1406	C1d_AY258488
1672	denovo1957	99.65	0	0	1	283	1406	C3_AB778606
1673	denovo2175	99.65	0	0	1	283	1406	C1040_AB190269
1674	denovo2235	99.65	0	0	1	283	1406	C1c/C45_AY239364
1675	denovo2238	99.65	0	0	1	283	1406	C3.14_HQ630872
1676	denovo2787	99.65	0	0	1	283	1406	C1c/C45_AY239364
1677	denovo2829	99.65	0	0	1	283	1406	C3_AB778606;C3.14_HQ630872
1678	denovo2976	99.65	0	0	1	283	1406	C1d_AY258488
1679	denovo3105	99.65	0	0	1	283	1406	C1c/C45_AY239364
1680	denovo3192	99.65	0	0	1	283	1406	C3_AB778606
1681	denovo3490	99.65	0	0	1	283	1406	C3_AB778606
1682	denovo3538	99.65	0	0	1	283	1406	C1c/C45_AY239364;C1j_AY589732
1683	denovo3626	99.65	0	0	1	283	1406	C1d_AY258488
1684	denovo3716	99.65	0	0	1	283	1406	C1c/C45_AY239364
1685	denovo3890	99.65	0	0	1	283	1406	C15a_AY258476
1686	denovo3989	99.65	0	0	1	283	1406	C1_JN558041
1687	denovo419	99.65	0	0	1	283	1406	C3.12_FJ461507
1688	denovo4255	99.65	0	0	1	283	1406	C1051_AF195153
1689	denovo4457	99.65	0	0	1	283	1406	C3.12_FJ461507;C42_AY765402
1690	denovo4647	99.65	0	0	1	283	1406	C1d_AY258488
1691	denovo4712	99.65	0	0	1	283	1406	C1c/C45_AY239364
1692	denovo4855	99.65	0	0	1	283	1406	C3_AB778606
1693	denovo4974	99.65	0	0	1	283	1406	C3.14_HQ630872
1694	denovo5199	99.65	0	0	1	283	1406	C3.12_FJ461507
1695	denovo5286	99.65	0	0	1	283	1406	C3.12_FJ461507
1696	denovo5445	99.65	0	0	1	283	1406	C42_AY765402
1697	denovo5459	99.65	0	0	1	283	1406	C1d_AY258488
1698	denovo5481	99.65	0	0	1	283	1406	C3_AB778606
1699	denovo5507	99.65	0	0	1	283	1406	C3_AB778606
1700	denovo5704	99.65	0	0	1	283	1406	C3.12_FJ461507
1701	denovo5765	99.65	0	0	1	283	1406	C3.12_FJ461507;C3.10_FJ461505
1702	denovo5890	99.65	0	0	1	283	1406	C1c/C45_AY239364
1703	denovo6053	99.65	0	0	1	283	1406	C1c/C45_AY239364
1704	denovo6316	99.65	0	0	1	283	1406	C3.12_FJ461507
1705	denovo6412	99.65	0	0	1	283	1406	C1d_AY258488
1706	denovo6419	99.65	0	0	1	283	1406	C1d_AY258488
1707	denovo6485	99.65	0	0	1	283	1406	C3.12_FJ461507
1708	denovo6856	99.65	0	0	1	283	1406	C3_AB778606
1709	denovo688	99.65	0	0	1	283	1406	C1d_AY258488
1710	denovo6927	99.65	0	0	1	283	1406	C1c/C45_AY239364
1711	denovo6984	99.65	0	0	1	283	1406	C3.12_FJ461507
1712	denovo975	99.65	0	0	1	283	1406	C1d_AY258488
1713	denovo996	99.65	0	0	1	283	1406	C1d_AY258488
1714	denovo4366	99.3	0	0	2	284	1407	F109_AJ291527
1715	denovo4668	99.3	0	0	2	284	1407	F109_AJ291527
1716	denovo6260	99.3	0	0	2	284	1407	F109_AJ291527
1717	denovo6270	99.3	0	0	2	284	1407	F109_AJ291527
1718	denovo2403	98.95	0	0	3	287	1408	G3.3_LK392377;G3.1_KC597688
1719	denovo4906	98.95	0	0	3	287	1408	G3.3_LK392377;G3.1_KC597688
1720	denovo5056	98.95	0	0	3	287	1408	G3.3_LK392377;G3.1_KC597688
1721	denovo5927	98.95	0	0	3	287	1408	G3.1_KC597688
1722	denovo1505	100	0	0	0	282	1410	C3.15_FJ529649
1723	denovo24	100	0	0	0	282	1410	C3.1_JF683321
1724	denovo2898	99.65	0	0	1	284	1411	C31.4_JF683334
1725	denovo3821	99.65	1	0	0	285	1414.5	C12_AF499801
1726	denovo559	99.65	1	0	0	285	1414.5	C12_AF499801
1727	denovo1417	100	0	0	0	283	1415	C3.12_FJ461507
1728	denovo1677	100	0	0	0	283	1415	C1c/C45_AY239364
1729	denovo2446	100	0	0	0	283	1415	C3_AB778606
1730	denovo2588	100	0	0	0	283	1415	C1d_AY258488
1731	denovo2674	100	0	0	0	283	1415	C1c/C45_AY239364
1732	denovo2878	100	0	0	0	283	1415	C3.14_HQ630872
1733	denovo3197	100	0	0	0	283	1415	C15a_AY258476
1734	denovo4162	100	0	0	0	283	1415	C3.10_FJ461505
1735	denovo444	100	0	0	0	283	1415	C3.12_FJ461507
1736	denovo4856	100	0	0	0	283	1415	C15_AY239369
1737	denovo4866	100	0	0	0	283	1415	C1c/C45_AY239364
1738	denovo5710	100	0	0	0	283	1415	C1c/C45_AY239364
1739	denovo6204	100	0	0	0	283	1415	C42_AY765402
1740	denovo6547	100	0	0	0	283	1415	C1002_DQ838544
1741	denovo212	99.65	0	0	1	284	1416	F109_AJ291527
1742	denovo4414	99.65	0	0	1	285	1416	C12_AF499801
1743	denovo6716	99.65	0	0	1	285	1416	C12_AF499801
1744	denovo2128	99.3	0	0	2	287	1417	G3.1_KC597688
1745	denovo3584	99.3	0	0	2	287	1417	G3.1_KC597688
1746	denovo377	99.3	0	0	2	287	1417	G3.1_KC597688
1747	denovo4602	99.3	0	0	2	287	1417	G3.1_KC597688
1748	denovo6900	99.3	0	0	2	287	1417	G3.3_LK392377;G3.1_KC597688
1749	denovo6930	99.3	0	0	2	287	1417	G3.1_KC597688
1750	denovo4363	99.65	0	0	1	287	1426	G3.1_KC597688
1751	denovo6281	99.65	0	0	1	287	1426	G3.1_KC597688
1752	denovo706	99.65	0	0	1	287	1426	G3.1_KC597688
1753	denovo4629	100	0	0	0	287	1435	G3.1_KC597688
1754	denovo5526	100	0	0	0	287	1435	G3.1_KC597688
